month,pct,bnf_name,bnf_code,total_items,total_cost
2010-08-01,04M,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,2,22.29
2010-08-01,04M,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,2,1.82
2010-08-01,04M,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,3,33.42
2010-08-01,04M,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,3,2.73
2010-09-01,04M,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,2,3.34
2010-09-01,04M,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,92.73
2010-09-01,04M,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,1,0.91
2010-09-01,04M,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,1,1.11
2010-09-01,04M,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,5,51.69
2010-09-01,04M,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,1,258.06
2010-09-01,04M,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,2,1.82
2010-10-01,04M,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,2,1.82
2010-10-01,04M,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,20.64
2010-10-01,04M,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,6,26.45
2010-11-01,04M,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,3,13.38
2010-11-01,04M,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,1,2.24
2010-11-01,04M,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,2,185.52
2010-11-01,04M,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,2,19.14
2010-11-01,04M,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,2,11.74
2010-11-01,04M,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,14.76
2010-12-01,04M,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,2,2.22
2010-12-01,04M,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,3,2.73
2010-12-01,04M,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,1,11.15
2010-12-01,04M,Nutricia_preOp Liq,090402000BBQFA0,1,28.4
2010-12-01,04M,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,14.77
2010-12-01,04M,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,1,58.97
2010-12-01,04M,"Promixin_Inj 1,000,000u Vl (Dry)",0501070I0BCABAB,1,127.11
2010-12-01,04M,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,1,0.91
2011-01-01,04M,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,2,3.34
2011-01-01,04M,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,1,0.91
2011-01-01,04M,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,2,33.44
2011-01-01,04M,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,2,15.62
2011-01-01,04M,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,2,1.82
2011-02-01,04M,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,2,2.23
2011-02-01,04M,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,92.87
2011-02-01,04M,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,5,29.189999999999998
2011-02-01,04M,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,2,44.3
2011-02-01,04M,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,3,4.56
2011-03-01,04M,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,1,8.43
2011-03-01,04M,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,4,55.66
2011-04-01,04M,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,2,2.23
2011-04-01,04M,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,5.92
2011-05-01,04M,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,2,3.35
2011-05-01,04M,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,1,11.16
2011-05-01,04M,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,3.93
2011-05-01,04M,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,2,1.82
2011-06-01,04M,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,1,1.11
2011-06-01,04M,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,2,4.49
2011-06-01,04M,Marcain_Heavy Inj 4ml Amp,1502010C0BBAHAK,1,4.47
2011-06-01,04M,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,1,1.11
2011-06-01,04M,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,2,9.39
2011-06-01,04M,Nutricia_preOp Liq,090402000BBQFA0,1,42.6
2011-06-01,04M,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,2,14.81
2011-06-01,04M,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,2,29.55
2011-07-01,04M,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,2,3.34
2011-07-01,04M,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,1,4.45
2011-07-01,04M,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,2,2.38
2011-08-01,04M,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,2,12.27
2011-08-01,04M,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,92.85
