month,pct,bnf_name,bnf_code,total_items,total_cost
2010-08-01,03H,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,2,12.25
2010-08-01,03H,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,1.56
2010-08-01,03H,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,8,21.85
2010-08-01,03H,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,1,1.11
2010-08-01,03H,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,25.8
2010-08-01,03H,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,8,40.71
2010-08-01,03H,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,4,88.47
2010-08-01,03H,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,1,14.76
2010-08-01,03H,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,3,516.14
2010-08-01,03H,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,20,25.49
2010-09-01,03H,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,5,25.35
2010-09-01,03H,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,1.64
2010-09-01,03H,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,15,49.18
2010-09-01,03H,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,2,12.25
2010-09-01,03H,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,5,140.86
2010-09-01,03H,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,4,19.57
2010-09-01,03H,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,52,51.01000000000001
2010-10-01,03H,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,2,9.53
2010-10-01,03H,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,2,3.28
2010-10-01,03H,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,13,61.03
2010-10-01,03H,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,2,12.25
2010-10-01,03H,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,3,87.91
2010-10-01,03H,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,1.59
2010-10-01,03H,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,28,43.74
2010-11-01,03H,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,2,3.57
2010-11-01,03H,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,3,2.73
2010-11-01,03H,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,1,1.11
2010-11-01,03H,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,3,67.21
2010-11-01,03H,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,3,10.22
2010-11-01,03H,Vancomycin HCl_I/V Inf 500mg Vl,0501070U0AAACAC,1,37.08
2010-11-01,03H,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,32,29.16
2010-12-01,03H,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,9,22.79
2010-12-01,03H,Marcain_Heavy Inj 4ml Amp,1502010C0BBAHAK,17,20.06
2010-12-01,03H,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,37,43.46
2010-12-01,03H,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,6,175.94
2010-12-01,03H,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,2,11.71
