month,pct,bnf_name,bnf_code,total_items,total_cost
2010-08-01,02R,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,1,8.85
2010-08-01,02R,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,1,2.24
2010-08-01,02R,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,2,3.16
2010-08-01,02R,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,92.73
2010-08-01,02R,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,11,20.04
2010-08-01,02R,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,38.91
2010-08-01,02R,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,4,88.47
2010-08-01,02R,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,1,176.71
2010-08-01,02R,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,1,129.04
2010-08-01,02R,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,1,14.27
2010-08-01,02R,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,6,5.46
2010-09-01,02R,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,1,0.85
2010-09-01,02R,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,1.64
2010-09-01,02R,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,34,60.12
2010-09-01,02R,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,41.35
2010-09-01,02R,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,2,15.62
2010-09-01,02R,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,13,281.62999999999994
2010-09-01,02R,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,1,29.48
2010-09-01,02R,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,3,774.16
2010-09-01,02R,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,13,48.27
2010-10-01,02R,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,2,19.78
2010-10-01,02R,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,29,46.47
2010-10-01,02R,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,1,11.14
2010-10-01,02R,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,41.34
2010-10-01,02R,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,5,27.99
2010-10-01,02R,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,10,201.98999999999998
2010-10-01,02R,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,4,41.34
2010-10-01,02R,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,2,1031.95
2010-10-01,02R,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,8,24.59
2010-11-01,02R,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,2,11.21
2010-11-01,02R,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,24,35.519999999999996
2010-11-01,02R,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,2,11.74
2010-11-01,02R,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,10,191.79000000000002
2010-11-01,02R,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,4,1419.6799999999998
2010-11-01,02R,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,8,7.29
2010-12-01,02R,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,3,6.73
2010-12-01,02R,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,14,30.09
2010-12-01,02R,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,41.38
2010-12-01,02R,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,3,23.45
2010-12-01,02R,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,11,181.59000000000003
2010-12-01,02R,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,3,2388.5899999999997
2010-12-01,02R,Posaconazole_Oral Susp 200mg/5ml,0502010A0AAAAAA,2,1658.64
2010-12-01,02R,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,2,1.82
2011-01-01,02R,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,1,2.24
2011-01-01,02R,Flumazenil_Inj 100mcg/ml 5ml Amp,1501070F0AAAAAA,1,66.73
2011-01-01,02R,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,3,19.84
2011-01-01,02R,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,22,86.58
2011-01-01,02R,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,7.81
2011-01-01,02R,OncoTICE_Blad Instillation 12.5mg Vl,0802040X0BBAAAA,1,65.95
2011-01-01,02R,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,10,199.16
2011-01-01,02R,Posaconazole_Oral Susp 200mg/5ml,0502010A0AAAAAA,1,904.34
2011-01-01,02R,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,3,37.36
2011-02-01,02R,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,1,1.12
2011-02-01,02R,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,4,8.98
2011-02-01,02R,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,2,9.94
2011-02-01,02R,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,29,58.42
2011-02-01,02R,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,12,174.4
2011-02-01,02R,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,1,14.78
2011-02-01,02R,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,1,775.26
