month,pct,bnf_name,bnf_code,total_items,total_cost
2010-08-01,06N,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,1,461.23
2010-08-01,06N,Ceftazidime Pentahyd_Inj 3g Vl,0501021H0AAAHAH,2,1327.49
2010-08-01,06N,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,1.56
2010-08-01,06N,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,12,1131.3
2010-08-01,06N,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,3,82.39999999999998
2010-08-01,06N,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,2,64.63
2010-08-01,06N,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,5,113.53
2010-08-01,06N,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,28,112.03
2010-08-01,06N,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,64.45
2010-08-01,06N,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,5,32.8
2010-08-01,06N,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,10,160.81
2010-08-01,06N,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,10,238.84
2010-08-01,06N,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,7,838.79
2010-08-01,06N,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,1,90.39
2010-08-01,06N,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,41,37.33
2010-09-01,06N,Cefotaxime Sod_Inj 1g Vl,0501021D0AAABAB,1,4.17
2010-09-01,06N,Ceftazidime Pentahyd_Inj 3g Vl,0501021H0AAAHAH,2,1327.5
2010-09-01,06N,Cefuroxime Sod_Inj 750mg Vl,0501021J0AAABAB,1,21.6
2010-09-01,06N,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,1.67
2010-09-01,06N,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,10,853.1400000000001
2010-09-01,06N,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,5,202.04
2010-09-01,06N,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,3,96.94
2010-09-01,06N,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,1,14.83
2010-09-01,06N,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,14,30.05
2010-09-01,06N,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,8,51.42
2010-09-01,06N,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,5,47.28
2010-09-01,06N,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,2,147.29999999999995
2010-09-01,06N,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,4,748.4000000000002
2010-09-01,06N,Pegfilgrastim_Inj 10mg/ml 0.6ml Pfs,0901060P0AAAAAA,1,631.6
2010-09-01,06N,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,3,17.19
2010-09-01,06N,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,1,45.23
2010-09-01,06N,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,16,14.56
2010-09-01,06N,Zinacef_I/M/I/V 750mg Vl (Dry),0501021J0BBABAB,1,2.15
2010-10-01,06N,Ceftazidime Pentahyd_Inj 3g Vl,0501021H0AAAHAH,2,1327.23
2010-10-01,06N,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,2,247.1
2010-10-01,06N,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,1.64
2010-10-01,06N,Co-Amoxiclav_Inj 1g/200mg Vl,0501013K0AAAFAF,1,23.97
2010-10-01,06N,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,8,723.15
2010-10-01,06N,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,2,64.61
2010-10-01,06N,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,2,22.76
2010-10-01,06N,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,11,44.61999999999998
2010-10-01,06N,Meropenem_Inj 500mg Vl (Dry),0501022A0AAAAAA,1,237.26
2010-10-01,06N,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,64.43
2010-10-01,06N,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,3,19.54
2010-10-01,06N,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,7,70.88
2010-10-01,06N,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,1,64.52
2010-10-01,06N,Toradol_Inj 30mg/ml 1ml Amp,1501042E0BBAAAA,1,14.83
2010-10-01,06N,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,1,14.26
2010-10-01,06N,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,18,16.39
2010-10-01,06N,Zinacef_I/M/I/V 750mg Vl (Dry),0501021J0BBABAB,1,2.15
2010-11-01,06N,Ceftazidime Pentahyd_Inj 3g Vl,0501021H0AAAHAH,2,1327.89
2010-11-01,06N,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,13,1168.78
2010-11-01,06N,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,3,228.09
2010-11-01,06N,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,3,96.96
2010-11-01,06N,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,3,49.44
2010-11-01,06N,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,8,25.51
2010-11-01,06N,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,1,38.51
2010-11-01,06N,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,5,35.95
2010-11-01,06N,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,2,29.52
2010-11-01,06N,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,1,516.23
2010-11-01,06N,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,1,90.42
2010-11-01,06N,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,15,13.72
2010-11-01,06N,Zoledronic Acid_I/V Inf 800mcg/ml 5ml Vl,0606020V0AAABAB,1,337.48
2010-12-01,06N,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,1,59.83
2010-12-01,06N,Ceftazidime Pentahyd_Inj 3g Vl,0501021H0AAAHAH,3,1992.75
2010-12-01,06N,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,1.79
2010-12-01,06N,Co-Amoxiclav_Inj 1g/200mg Vl,0501013K0AAAFAF,1,23.99
2010-12-01,06N,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,15,1574.4499999999996
2010-12-01,06N,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,1,145.76
2010-12-01,06N,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,1,76.06
2010-12-01,06N,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,1,32.34
2010-12-01,06N,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,15,14.56
2010-12-01,06N,Meropenem_Inj 500mg Vl (Dry),0501022A0AAAAAA,1,237.48
2010-12-01,06N,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,64.49
2010-12-01,06N,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,3,19.52
2010-12-01,06N,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,11,110.87
2010-12-01,06N,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,1,14.77
2010-12-01,06N,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,5,891.02
2010-12-01,06N,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,34,30.98
2011-01-01,06N,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,1,21.38
2011-01-01,06N,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,1,453.14
2011-01-01,06N,Ceftazidime Pentahyd_Inj 3g Vl,0501021H0AAAHAH,1,663.97
2011-01-01,06N,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,1,44.12
2011-01-01,06N,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,1.79
2011-01-01,06N,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,7,578.24
2011-01-01,06N,Etanercept_Inj 25mg/0.5ml Pfs,1001030D0AAADAD,1,82.31
2011-01-01,06N,Fluclox Sod_Inj 1g Vl,0501012G0AAAEAE,1,90.24
2011-01-01,06N,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,5,324.42
2011-01-01,06N,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,3,96.97
2011-01-01,06N,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,10,43.73
2011-01-01,06N,Marcain_Heavy Inj 4ml Amp,1502010C0BBAHAK,1,1.15
2011-01-01,06N,Meropenem_Inj 500mg Vl (Dry),0501022A0AAAAAA,1,237.38
2011-01-01,06N,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,4,35.129999999999995
2011-01-01,06N,Nutricia_preOp Liq,090402000BBQFA0,1,79.42
2011-01-01,06N,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,6,81.17
2011-01-01,06N,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,1,14.76
2011-01-01,06N,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,3,1419.7
2011-01-01,06N,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,1,14.27
2011-01-01,06N,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,1,90.42
2011-01-01,06N,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,24,39.16999999999999
2011-02-01,06N,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,2,19.25
2011-02-01,06N,Ceftazidime Pentahyd_Inj 3g Vl,0501021H0AAAHAH,2,1329.49
2011-02-01,06N,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,2,26.94
2011-02-01,06N,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,13,1461.07
2011-02-01,06N,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,1,7.64
2011-02-01,06N,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,2,64.72
2011-02-01,06N,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,16,105.85
2011-02-01,06N,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,8,39.67
2011-02-01,06N,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,4,59.11999999999999
2011-02-01,06N,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,23,38.31
2011-03-01,06N,Amoxicillin Sod_Inj 1g Vl,0501013C0AAAEAE,1,1.05
2011-03-01,06N,Ceftazidime Pentahyd_Inj 3g Vl,0501021H0AAAHAH,1,332.38
2011-03-01,06N,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,2,459.63
2011-03-01,06N,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,2,55.6
2011-03-01,06N,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,12,1117.5300000000002
2011-03-01,06N,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,1,87.53
2011-03-01,06N,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,3,191.84
2011-03-01,06N,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,2,64.72
2011-03-01,06N,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,2,29.7
2011-03-01,06N,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,20,104.89999999999996
2011-03-01,06N,Meropenem_Inj 500mg Vl (Dry),0501022A0AAAAAA,1,237.66
2011-03-01,06N,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,64.54
2011-03-01,06N,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,4,60.1
2011-03-01,06N,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,8,118.18
2011-03-01,06N,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,9,1486.12
2011-03-01,06N,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,1,14.29
2011-03-01,06N,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,1,45.3
2011-03-01,06N,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,13,63.84
2011-04-01,06N,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,1,1.15
2011-04-01,06N,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,2,988.8
2011-04-01,06N,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,2,270.25
2011-04-01,06N,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,5,463.85
2011-04-01,06N,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,2,116.61
2011-04-01,06N,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,3,241.03
2011-04-01,06N,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,2,64.65
2011-04-01,06N,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,1,14.83
2011-04-01,06N,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,17,41.91
