month,pct,bnf_name,bnf_code,total_items,total_cost
2010-08-01,11A,Botox_Inj 100u Vl,0409030B0BCAAAE,1,127.2
2010-08-01,11A,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,1,1.15
2010-08-01,11A,Ceftazidime Pentahyd_Inj 2g Vl,0501021H0AAACAC,1,1305.23
2010-08-01,11A,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,4,6.25
2010-08-01,11A,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,4,247.29
2010-08-01,11A,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,1,3.71
2010-08-01,11A,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,9,29.14
2010-08-01,11A,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,2,21.48
2010-08-01,11A,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,22.12
2010-08-01,11A,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,3,774.16
2010-08-01,11A,Posaconazole_Oral Susp 200mg/5ml,0502010A0AAAAAA,1,904.03
2010-08-01,11A,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,34,31.01
2010-09-01,11A,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,1,1.11
2010-09-01,11A,Ceftazidime Pentahyd_Inj 500mg Vl,0501021H0AAAAAA,1,56.72
2010-09-01,11A,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,3,264.46
2010-09-01,11A,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,3.31
2010-09-01,11A,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,5,537.82
2010-09-01,11A,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,2,740.0200000000002
2010-09-01,11A,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,18,51.03
2010-09-01,11A,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,5,25.83
2010-09-01,11A,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,3,125.25
2010-09-01,11A,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,1,44.2
2010-09-01,11A,Phenylbutazone_Tab 100mg,1001010Q0AAABAB,1,92.21
2010-09-01,11A,Posaconazole_Oral Susp 200mg/5ml,0502010A0AAAAAA,3,2712.1
2010-09-01,11A,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,36,32.76
2010-10-01,11A,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,3,185.13
2010-10-01,11A,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,4,6.56
2010-10-01,11A,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,2,281.2
2010-10-01,11A,Daptomycin_I/V Inf 500mg Vl (Dry),0501070Y0AAABAB,2,1629.76
2010-10-01,11A,Efavirenz_Tab 600mg,0503010D0AAADAD,1,184.28
2010-10-01,11A,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,8,9.1
2010-10-01,11A,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,9,48.43000000000001
2010-10-01,11A,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,7,154.64999999999995
2010-10-01,11A,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,1,58.88
2010-10-01,11A,Posaconazole_Oral Susp 200mg/5ml,0502010A0AAAAAA,1,903.84
2010-10-01,11A,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,61,59.15999999999999
2010-11-01,11A,Botulinum A Toxin_Inj Pdr 100u Vl,0409030B0AAAEAE,1,127.24
2010-11-01,11A,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,1.79
2010-11-01,11A,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,3,278.28000000000003
2010-11-01,11A,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,13,14.56
2010-11-01,11A,Marcain_Heavy Inj 4ml Amp,1502010C0BBAHAK,1,2.23
2010-11-01,11A,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,1,2.26
2010-11-01,11A,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,6,23.82
2010-11-01,11A,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,9,337.4600000000001
2010-11-01,11A,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,9,353.5900000000001
2010-11-01,11A,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,1,322.66
2010-11-01,11A,Posaconazole_Oral Susp 200mg/5ml,0502010A0AAAAAA,1,904.3
2010-11-01,11A,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,42,43.75
