month,pct,bnf_name,bnf_code,total_items,total_cost
2010-08-01,99A,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,2,64.08
2010-08-01,99A,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,1,44.11
2010-08-01,99A,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,1,70.63
2010-08-01,99A,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,7.84
2010-08-01,99A,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,10,695.55
2010-08-01,99A,Fluclox Sod_Inj 500mg Vl,0501012G0AAADAD,2,67.7
2010-08-01,99A,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,4,3.64
2010-08-01,99A,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,2,15.62
2010-08-01,99A,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,4,51.67
2010-08-01,99A,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,4,176.80999999999997
2010-08-01,99A,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,1,129.04
2010-08-01,99A,Piperacillin/Tazobactam_I/VInf 4g/0.5gVl,0501014S0AAABAB,2,195.5
2010-08-01,99A,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,6,5.46
2010-09-01,99A,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,4,120.83
2010-09-01,99A,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,3,18.9
2010-09-01,99A,Ceftazidime Pentahyd_Inj 2g Vl,0501021H0AAACAC,1,304.58
2010-09-01,99A,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,1,105.93
2010-09-01,99A,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,5,355.5
2010-09-01,99A,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,1,291.27
2010-09-01,99A,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,9,25.5
2010-09-01,99A,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,2,13.44
2010-09-01,99A,Methotrexate_Inj 2.5mg/ml 2ml Vl,0801030P0AAAIAI,7,282.9
2010-09-01,99A,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,9,67.64
2010-09-01,99A,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,7,95.92
2010-09-01,99A,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,3,103.16000000000001
2010-09-01,99A,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,1,137.31
2010-09-01,99A,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,11,10.95
2010-09-01,99A,Zoledronic Acid_I/V Inf 800mcg/ml 5ml Vl,0606020V0AAABAB,1,168.7
2010-10-01,99A,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,1,10.7
2010-10-01,99A,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,4,3.96
