month,pct,bnf_name,bnf_code,total_items,total_cost
2010-08-01,04N,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,9,25.5
2010-08-01,04N,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,3.92
2010-08-01,04N,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,22.12
2010-08-01,04N,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,11,10.02
2010-09-01,04N,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,2,68.05
2010-09-01,04N,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,10,43.72
2010-09-01,04N,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,2,230.82
2010-09-01,04N,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,7.39
2010-09-01,04N,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,1,129.04
2010-09-01,04N,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,5,4.55
2010-10-01,04N,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,14,116.59
2010-10-01,04N,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,2,12.51
2010-10-01,04N,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,7,6.37
2010-11-01,04N,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,3,139.19
2010-11-01,04N,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,4,38.28
2010-11-01,04N,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,1,115.43
2010-11-01,04N,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,2,58.97
2010-11-01,04N,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,4,968.01
2010-11-01,04N,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,4,20.96
2010-12-01,04N,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,61.88
2010-12-01,04N,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,14,64.73
2010-12-01,04N,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,2,7.86
2010-12-01,04N,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,1,258.25
2010-12-01,04N,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,4,3.65
2011-01-01,04N,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,61.85
2011-01-01,04N,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,24,21.87
