month,pct,bnf_name,bnf_code,total_items,total_cost
2010-08-01,06Q,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,1,42.68
2010-08-01,06Q,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,4,12.52
2010-08-01,06Q,Clopixol Acuphase_Inj 50mg/ml 1ml Amp,040201010BBAAAA,1,2.0
2010-08-01,06Q,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,3,278.19
2010-08-01,06Q,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,1,29.16
2010-08-01,06Q,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,12,980.19
2010-08-01,06Q,Meropenem_Inj 500mg Vl (Dry),0501022A0AAAAAA,2,158.25
2010-08-01,06Q,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,32.24
2010-08-01,06Q,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,14.76
2010-08-01,06Q,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,2,20.68
2010-08-01,06Q,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,1,64.54
2010-09-01,06Q,Amoxicillin Sod_Inj 1g Vl,0501013C0AAAEAE,1,1.04
2010-09-01,06Q,Cefotaxime Sod_Inj 1g Vl,0501021D0AAABAB,1,16.6
2010-09-01,06Q,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,2,124.66
2010-09-01,06Q,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,3,370.89
2010-09-01,06Q,Daptomycin_I/V Inf 500mg Vl (Dry),0501070Y0AAABAB,1,407.54
2010-09-01,06Q,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,3,582.5799999999998
2010-09-01,06Q,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,8,120.89
