month,pct,bnf_name,bnf_code,total_items,total_cost
2010-08-01,08H,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,1,26.48
2010-08-01,08H,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,92.73
2010-08-01,08H,Emtricitabine/Tenofovir_Tab 200mg/245mg,0503010AAAAAAAA,1,770.23
2010-08-01,08H,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,7.39
2010-08-01,08H,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,2,365.2
2010-08-01,08H,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,1,516.07
2010-08-01,08H,Posaconazole_Oral Susp 200mg/5ml,0502010A0AAAAAA,1,4972.0
2010-10-01,08H,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,2,48.59
2010-10-01,08H,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,92.71
2010-10-01,08H,Enbrel_Inj 50mg/ml Pfs,1001030D0BBACAC,1,657.84
2010-10-01,08H,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,7.81
2010-10-01,08H,Posaconazole_Oral Susp 200mg/5ml,0502010A0AAAAAA,1,4971.0
2010-10-01,08H,Zuclopenth Acet_Inj 50mg/ml 1ml Amp,040201010AAAAAA,2,11.99
2010-11-01,08H,Alprostadil_S/Pack Inj 40mcg Cart,0704050B0AABNBN,1,137.35
2010-11-01,08H,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,1,32.67
2010-11-01,08H,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,1,26.49
2010-11-01,08H,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,7.81
2010-11-01,08H,Nutricia_preOp Liq,090402000BBQFA0,1,28.38
2010-11-01,08H,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,4,184.23
2010-11-01,08H,Posaconazole_Oral Susp 200mg/5ml,0502010A0AAAAAA,1,4973.5
2010-12-01,08H,Etanercept_Inj 50mg/ml 1ml Pf Pen,1001030D0AAAEAE,1,164.64
2010-12-01,08H,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,1,4.97
2010-12-01,08H,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,4,59.06999999999999
2010-12-01,08H,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,2,117.94
2010-12-01,08H,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,1,37.14
2010-12-01,08H,Zuclopenth Acet_Inj 50mg/ml 1ml Amp,040201010AAAAAA,1,5.99
2011-01-01,08H,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,1,2.24
2011-01-01,08H,Co-Amoxiclav_Inj 500mg/100mg Vl,0501013K0AAAEAE,1,35.96
2011-01-01,08H,Emtricitabine/Tenofovir_Tab 200mg/245mg,0503010AAAAAAAA,1,385.26
2011-01-01,08H,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,14.76
2011-02-01,08H,Emtricitabine/Tenofovir_Tab 200mg/245mg,0503010AAAAAAAA,1,385.71
2011-02-01,08H,Etanercept_Inj 50mg/1ml Pfs,1001030D0AAACAC,2,329.52
2011-02-01,08H,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,7.82
2011-02-01,08H,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,5,73.89999999999998
2011-03-01,08H,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,92.87
2011-03-01,08H,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,7.82
2011-03-01,08H,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,3,41.39
2011-04-01,08H,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,1,10.63
2011-04-01,08H,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,8.98
2011-04-01,08H,Emtricitabine/Tenofovir_Tab 200mg/245mg,0503010AAAAAAAA,1,385.28
2011-04-01,08H,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,2,58.98
2011-04-01,08H,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,1,29.49
2011-05-01,08H,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,1.79
2011-05-01,08H,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,7.82
2011-05-01,08H,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,14.78
2011-05-01,08H,Vancomycin HCl_I/V Inf 500mg Vl,0501070U0AAACAC,1,68.81
2011-06-01,08H,Atazanavir_Cap 300mg,0503010L0AAADAD,1,279.55
2011-06-01,08H,Cefuroxime Sod_Inj 250mg Vl,0501021J0AAAAAA,1,1.76
2011-06-01,08H,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,17.94
2011-06-01,08H,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,92.85
2011-06-01,08H,Etanercept_Inj 50mg/1ml Pfs,1001030D0AAACAC,1,164.72
2011-06-01,08H,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,3,44.31
2011-06-01,08H,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,2,147.49
2011-06-01,08H,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,2,387.59
2011-07-01,08H,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,185.63
2011-07-01,08H,Etanercept_Inj 50mg/1ml Pfs,1001030D0AAACAC,1,164.7
2011-07-01,08H,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,7.82
2011-07-01,08H,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,5,118.07
2011-07-01,08H,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,4,452.16
2011-07-01,08H,Zuclopenth Acet_Inj 50mg/ml 1ml Amp,040201010AAAAAA,1,5.99
2011-08-01,08H,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,19.73
2011-08-01,08H,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,185.67
2011-08-01,08H,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,3.93
