month,pct,bnf_name,bnf_code,total_items,total_cost
2010-08-01,99F,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,1,905.94
2010-08-01,99F,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,3,170.04000000000005
2010-08-01,99F,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,1,29.16
2010-08-01,99F,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,3,20.04
2010-08-01,99F,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,1,11.18
2010-08-01,99F,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,32.24
2010-08-01,99F,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,6,500.8
2010-08-01,99F,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,2,79.57000000000002
2010-08-01,99F,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,2,645.12
2010-08-01,99F,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,8,11.9
2010-09-01,99F,Bupivac HCl/Glucose_Inj 5mg/80mg/ml 4ml,1502010C0AAAKAK,1,1.11
2010-09-01,99F,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,4,45.21
2010-09-01,99F,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,92.73
2010-09-01,99F,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,4,3.64
2010-09-01,99F,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,1,2.26
2010-09-01,99F,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,32.24
2010-09-01,99F,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,5,494.86
2010-09-01,99F,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,3,241.56
2010-09-01,99F,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,3,1083.79
2010-09-01,99F,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,20,19.13
2010-10-01,99F,Alprostadil_S/Pack Inj 20mcg Cart,0704050B0AABLBL,1,90.37
2010-10-01,99F,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,2,1811.52
2010-10-01,99F,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,7,596.46
2010-10-01,99F,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,7,23.68
2010-10-01,99F,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,6.47
2010-10-01,99F,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,15.58
2010-10-01,99F,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,4,382.85
2010-10-01,99F,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,3,109.02
2010-10-01,99F,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,1,361.19
2010-10-01,99F,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,12,10.93
2010-11-01,99F,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,3,247.37
2010-11-01,99F,Fluclox Sod_Inj 250mg Vl,0501012G0AAACAC,1,112.79
2010-11-01,99F,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,2,1.82
2010-11-01,99F,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,32.25
2010-11-01,99F,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,3,19.55
2010-11-01,99F,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,2,132.61
2010-11-01,99F,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,3,26.61
2010-11-01,99F,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,2,645.31
2010-11-01,99F,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,9,29.200000000000006
2010-12-01,99F,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,1,906.63
2010-12-01,99F,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,1,988.11
2010-12-01,99F,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,2,10.77
2010-12-01,99F,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,92.8
2010-12-01,99F,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,4,24.61
2010-12-01,99F,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,32.26
2010-12-01,99F,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,2,15.62
2010-12-01,99F,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,2,56.06
2010-12-01,99F,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,5,271.28000000000003
2010-12-01,99F,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,5,1678.5700000000004
2010-12-01,99F,Posaconazole_Oral Susp 200mg/5ml,0502010A0AAAAAA,1,1809.39
2010-12-01,99F,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,6,5.47
2011-01-01,99F,Amoxicillin Sod_Inj 1g Vl,0501013C0AAAEAE,1,1.04
2011-01-01,99F,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,1,90.83
2011-01-01,99F,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,8.98
2011-01-01,99F,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,2,185.53
2011-01-01,99F,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,3,524.51
2011-01-01,99F,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,1,0.91
2011-01-01,99F,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,1,33.47
2011-01-01,99F,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,32.25
2011-01-01,99F,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,4,142.48000000000005
2011-01-01,99F,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,5,163.64
2011-01-01,99F,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,3,85.52000000000002
2011-01-01,99F,Posaconazole_Oral Susp 200mg/5ml,0502010A0AAAAAA,1,1808.64
2011-01-01,99F,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,3,10.03
2011-02-01,99F,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,1,90.94
2011-02-01,99F,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,2,2.3
