month,pct,bnf_name,bnf_code,total_items,total_cost
2010-08-01,04L,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,3,2.73
2010-08-01,04L,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,7.39
2010-08-01,04L,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,1,22.65
2010-08-01,04L,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,9,8.19
2010-09-01,04L,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,6,22.77
2010-09-01,04L,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,7.99
2010-09-01,04L,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,14.76
2010-09-01,04L,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,13,30.05
2010-10-01,04L,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,2,3.28
2010-10-01,04L,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,2,1.82
2010-10-01,04L,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,7.39
2010-10-01,04L,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,9,8.19
2010-11-01,04L,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,1,0.91
2010-11-01,04L,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,2,29.52
2010-11-01,04L,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,1,387.18
2010-11-01,04L,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,7,6.37
2010-12-01,04L,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,1,18.23
2010-12-01,04L,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,1,14.77
2010-12-01,04L,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,3,2556.44
2010-12-01,04L,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,5,8.209999999999999
2011-01-01,04L,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,1,18.23
2011-01-01,04L,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,2,10.18
2011-01-01,04L,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,1,1703.55
2011-01-01,04L,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,6,57.410000000000004
2011-02-01,04L,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,1,0.91
2011-02-01,04L,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,4.7
2011-02-01,04L,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,6,12.76
2011-03-01,04L,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,5,63.86
2011-03-01,04L,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,7.82
2011-03-01,04L,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,15,156.01
2011-04-01,04L,Amoxicillin Sod_Inj 1g Vl,0501013C0AAAEAE,1,2.05
2011-04-01,04L,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,1,18.23
2011-04-01,04L,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,4.7
2011-04-01,04L,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,7.4
2011-04-01,04L,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,7,92.96
2011-05-01,04L,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,1,0.91
2011-05-01,04L,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,7.41
2011-05-01,04L,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,1,14.78
2011-05-01,04L,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,13,105.85999999999999
2011-06-01,04L,Amoxicillin Sod_Inj 1g Vl,0501013C0AAAEAE,1,1.05
2011-06-01,04L,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,2,36.49
2011-06-01,04L,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,9.37
2011-06-01,04L,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,4,62.040000000000006
2011-06-01,04L,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,6,92.12
2011-07-01,04L,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,1,8.46
2011-07-01,04L,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,8.99
2011-07-01,04L,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,3.93
2011-07-01,04L,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,11,172.79
2011-07-01,04L,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,3,516.7
2011-07-01,04L,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,8,14.26
2011-08-01,04L,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,1,5.93
2011-08-01,04L,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,2,125.37
2011-08-01,04L,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,4,775.19
2011-08-01,04L,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,15,243.29
2011-09-01,04L,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,3,13.059999999999999
2011-09-01,04L,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,7.4
2011-09-01,04L,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,13,200.58
2011-10-01,04L,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,1,23.73
2011-10-01,04L,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,6,97.3
2011-11-01,04L,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,2.18
2011-11-01,04L,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,2,24.93
2011-11-01,04L,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,2,28.58
2011-11-01,04L,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,7,80.72
2011-12-01,04L,Amoxicillin Sod_Inj 1g Vl,0501013C0AAAEAE,1,2.05
2011-12-01,04L,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,1,1.19
2011-12-01,04L,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,8,131.94
2012-01-01,04L,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,2,47.53
2012-01-01,04L,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,2,24.95
2012-02-01,04L,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,1,4.46
2012-02-01,04L,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,2,12.950000000000001
2012-02-01,04L,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,4,59.440000000000005
2012-02-01,04L,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,4,229.06
2012-02-01,04L,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,3,323.64
2012-02-01,04L,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,13,215.19
2012-03-01,04L,Amoxicillin Sod_Inj 1g Vl,0501013C0AAAEAE,1,2.05
2012-03-01,04L,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,3,48.75
2012-03-01,04L,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,7.42
2012-03-01,04L,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,1,29.58
2012-03-01,04L,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,2,194.22
