month,pct,bnf_name,bnf_code,total_items,total_cost
2010-08-01,02Y,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,2,17.22
2010-08-01,02Y,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,92.73
2010-08-01,02Y,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,1,121.08
2010-08-01,02Y,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,13,86.53999999999998
2010-08-01,02Y,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,2,64.48
2010-08-01,02Y,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,2,230.81
2010-08-01,02Y,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,4,31.23
2010-08-01,02Y,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,4,51.59
2010-08-01,02Y,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,38,81.09
2010-09-01,02Y,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,92.73
2010-09-01,02Y,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,13,12.75
2010-09-01,02Y,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,1,115.42
2010-09-01,02Y,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,5,23.47
2010-09-01,02Y,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,14.76
2010-09-01,02Y,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,30,65.58
2010-10-01,02Y,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,1,56.51
2010-10-01,02Y,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,20,91.99
2010-10-01,02Y,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,1,1.11
2010-10-01,02Y,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,32.23
2010-10-01,02Y,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,1,115.4
2010-10-01,02Y,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,3.92
2010-10-01,02Y,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,26,76.5
2010-11-01,02Y,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,1.82
2010-11-01,02Y,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,16,71.99
2010-11-01,02Y,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,5,26.31
2010-11-01,02Y,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,20,35.55
2010-12-01,02Y,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,92.8
2010-12-01,02Y,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,12,54.69
2010-12-01,02Y,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,32.26
2010-12-01,02Y,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,1,115.51
2010-12-01,02Y,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,2,7.86
2010-12-01,02Y,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,26,41.1
2011-01-01,02Y,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,2,185.53
2011-01-01,02Y,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,1,113.05
2011-01-01,02Y,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,17,77.47
2011-01-01,02Y,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,2,64.5
2011-01-01,02Y,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,3,19.55
2011-01-01,02Y,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,7.4
2011-01-01,02Y,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,10,26.42
2011-02-01,02Y,"Adren_Inj 1/10,000 10ml Pfs",0207030A0AAABAB,1,12.92
2011-02-01,02Y,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,46.45
2011-02-01,02Y,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,11,39.22
2011-02-01,02Y,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,32.29
2011-02-01,02Y,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,1,115.6
2011-02-01,02Y,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,4,12.54
2011-02-01,02Y,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,24,144.14
2011-03-01,02Y,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,92.87
2011-03-01,02Y,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,20,25.53
2011-03-01,02Y,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,32.29
2011-03-01,02Y,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,2,231.19
2011-03-01,02Y,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,6,27.4
2011-03-01,02Y,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,2,44.27
2011-03-01,02Y,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,1,59.01
2011-03-01,02Y,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,1,64.6
2011-03-01,02Y,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,21,88.5
2011-04-01,02Y,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,92.77
2011-04-01,02Y,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,9,26.42
2011-04-01,02Y,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,32.25
2011-04-01,02Y,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,4,15.67
2011-04-01,02Y,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,23,153.13
2011-05-01,02Y,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,22,50.21999999999999
2011-05-01,02Y,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,2,64.6
2011-05-01,02Y,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,6,39.14
2011-05-01,02Y,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,27,43.81
2011-06-01,02Y,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,1.79
2011-06-01,02Y,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,92.85
2011-06-01,02Y,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,12,10.94
2011-06-01,02Y,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,2,15.64
2011-06-01,02Y,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,1,18.61
2011-06-01,02Y,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,1,22.67
2011-06-01,02Y,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,37,217.21
2011-07-01,02Y,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,1.82
2011-07-01,02Y,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,15,27.31
2011-07-01,02Y,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,1,231.07
2011-07-01,02Y,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,2,11.75
2011-07-01,02Y,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,33,309.73
2011-08-01,02Y,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,1.97
2011-08-01,02Y,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,92.85
2011-08-01,02Y,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,12,14.27
2011-08-01,02Y,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,22.15
2011-08-01,02Y,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,22,119.91
2011-09-01,02Y,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,2,4.3
2011-09-01,02Y,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,14,43.94
2011-09-01,02Y,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,3,18.76
2011-09-01,02Y,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,24,118.79
2011-10-01,02Y,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,2,185.66
2011-10-01,02Y,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,6,7.16
2011-10-01,02Y,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,7,39.17
2011-10-01,02Y,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,19,112.75
2011-11-01,02Y,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,2,4.3
2011-11-01,02Y,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,99.56
2011-11-01,02Y,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,7,13.07
2011-11-01,02Y,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,4,21.91
2011-11-01,02Y,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,14.78
2011-11-01,02Y,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,1,29.52
2011-11-01,02Y,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,32,140.15
2011-12-01,02Y,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,2.15
2011-12-01,02Y,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,99.71
2011-12-01,02Y,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,11,40.42
2011-12-01,02Y,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,1,231.51
2011-12-01,02Y,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,7,33.75
2011-12-01,02Y,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,4,103.51
2011-12-01,02Y,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,1,59.1
2011-12-01,02Y,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,1,27.6
2011-12-01,02Y,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,9,82.02
2012-01-01,02Y,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,1,1.12
2012-01-01,02Y,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,99.66
2012-01-01,02Y,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,10,156.84
2012-01-01,02Y,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,1,1.12
2012-01-01,02Y,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,1,231.39
2012-01-01,02Y,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,4,20.11
2012-01-01,02Y,Nutricia_preOp Liq,090402000BBQFA0,1,34.13
2012-01-01,02Y,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,2,29.58
2012-01-01,02Y,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,24,123.61
2012-02-01,02Y,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,99.73
2012-02-01,02Y,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,2,259.72
2012-02-01,02Y,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,5,73.72
2012-02-01,02Y,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,1,1.12
2012-02-01,02Y,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,6,41.53
2012-02-01,02Y,Nutricia_preOp Liq,090402000BBQFA0,2,86.78
2012-02-01,02Y,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,14.8
2012-02-01,02Y,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,23,108.22
2012-03-01,02Y,Amoxicillin Sod_Inj 1g Vl,0501013C0AAAEAE,1,101.22
2012-03-01,02Y,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,99.74
2012-03-01,02Y,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,0408010A0AAAJAJ,1,117.57
2012-03-01,02Y,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,19,280.62999999999994
2012-03-01,02Y,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,2,463.16
2012-03-01,02Y,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,5,17.939999999999994
2012-03-01,02Y,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,14.8
2012-03-01,02Y,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,23,98.72
2012-04-01,02Y,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,10,220.74
2012-04-01,02Y,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,1,231.12
2012-04-01,02Y,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,4,27.36
2012-04-01,02Y,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,22.15
2012-04-01,02Y,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,16,316.87
2012-05-01,02Y,Cefotaxime Sod_Inj 1g Vl,0501021D0AAABAB,1,5.59
2012-05-01,02Y,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,33.26
2012-05-01,02Y,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,2,258.54
