month,pct,bnf_name,bnf_code,total_items,total_cost
2010-08-01,99K,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,1,15.16
2010-08-01,99K,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,1,485.34
2010-08-01,99K,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,1.6
2010-08-01,99K,Fondaparinux Sod_Inj 12.5mg/ml 0.6ml Pfs,0208010ABAAACAC,2,300.3
2010-08-01,99K,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,9.06
2010-08-01,99K,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,14.76
2010-08-01,99K,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,22,29.14
2010-09-01,99K,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,2,30.32
2010-09-01,99K,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,1,456.85
2010-09-01,99K,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,1,52.98
2010-09-01,99K,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,1.64
2010-09-01,99K,Fondaparinux Sod_Inj 12.5mg/ml 0.6ml Pfs,0208010ABAAACAC,1,150.15
2010-09-01,99K,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,1,30.42
2010-09-01,99K,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,3,19.54
2010-09-01,99K,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,14.76
2010-09-01,99K,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,1,45.23
2010-09-01,99K,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,27,31.92
2010-10-01,99K,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,1,15.16
2010-10-01,99K,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,2,970.48
2010-10-01,99K,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,2,3.28
2010-10-01,99K,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,1,4.93
2010-10-01,99K,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,2,11.73
2010-10-01,99K,Nutricia_preOp Liq,090402000BBQFA0,1,39.7
2010-10-01,99K,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,2,22.14
2010-10-01,99K,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,1,14.75
2010-10-01,99K,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,12,16.38
2010-11-01,99K,Amoxicillin Sod_Inj 1g Vl,0501013C0AAAEAE,1,20.21
2010-11-01,99K,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,17.93
2010-11-01,99K,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,2,1.82
2010-11-01,99K,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,14.76
2010-11-01,99K,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,20,18.23
2010-12-01,99K,Amoxicillin Sod_Inj 1g Vl,0501013C0AAAEAE,1,20.22
2010-12-01,99K,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,1,15.17
2010-12-01,99K,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,2,971.42
