month,pct,bnf_name,bnf_code,total_items,total_cost
2010-08-01,01G,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,1,0.91
2010-08-01,01G,Meropenem_Inj 500mg Vl (Dry),0501022A0AAAAAA,1,332.21
2010-08-01,01G,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,11,434.69
2010-08-01,01G,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,2,1677.2
2010-08-01,01G,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,13,34.65
2010-09-01,01G,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,1,18.22
2010-09-01,01G,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,7.81
2010-09-01,01G,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,10,312.47999999999996
2010-09-01,01G,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,1,14.76
2010-09-01,01G,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,1,64.54
2010-09-01,01G,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,1,14.27
2010-09-01,01G,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,6,9.17
2010-10-01,01G,Botulinum A Toxin_Inj Pdr 100u Vl,0409030B0AAAEAE,1,119.54
2010-10-01,01G,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,3.31
2010-10-01,01G,Meropenem_Inj 500mg Vl (Dry),0501022A0AAAAAA,1,332.14
2010-10-01,01G,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,9.05
2010-10-01,01G,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,1,64.52
2010-10-01,01G,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,1,225.83
2010-10-01,01G,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,14,49.17999999999999
2010-11-01,01G,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,2,1.82
2010-11-01,01G,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,7.81
2010-11-01,01G,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,6,147.47
2010-11-01,01G,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,1,58.94
2010-11-01,01G,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,3,322.72
2010-11-01,01G,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,20,51.97
2010-12-01,01G,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,14.77
2010-12-01,01G,Vancomycin HCl_I/V Inf 500mg Vl,0501070U0AAACAC,1,29.68
2010-12-01,01G,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,3,92.08
2011-01-01,01G,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,1,8.87
2011-01-01,01G,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,7,169.60000000000002
2011-01-01,01G,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,2,117.88
2011-01-01,01G,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,1,258.14
2011-01-01,01G,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,10,27.41
2011-02-01,01G,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,3,74.9
2011-02-01,01G,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,22.15
2011-02-01,01G,Vancomycin HCl_I/V Inf 500mg Vl,0501070U0AAACAC,2,109.74
2011-02-01,01G,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,12,72.14
2011-03-01,01G,Botulinum A Toxin_Inj Pdr 100u Vl,0409030B0AAAEAE,1,119.74
2011-03-01,01G,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,7,118.19
2011-03-01,01G,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,2,88.53
2011-03-01,01G,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,1,129.24
2011-03-01,01G,Vancomycin HCl_I/V Inf 500mg Vl,0501070U0AAACAC,1,6.91
2011-03-01,01G,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,1,226.22
2011-03-01,01G,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,8,24.62
2011-04-01,01G,Atazanavir_Cap 150mg,0503010L0AAAAAA,1,279.31
2011-04-01,01G,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,2,1.82
2011-04-01,01G,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,13,265.54
2011-04-01,01G,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,4,221.07
2011-04-01,01G,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,12,24.67
2011-05-01,01G,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,7.82
2011-05-01,01G,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,13,208.42000000000002
2011-05-01,01G,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,5,265.65999999999997
2011-05-01,01G,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,7,14.67
2011-06-01,01G,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,1,18.46
2011-06-01,01G,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,3.93
2011-06-01,01G,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,14.77
2011-06-01,01G,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,17,57.529999999999994
