month,pct,bnf_name,bnf_code,total_items,total_cost
2010-08-01,04V,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,1,1.11
2010-08-01,04V,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,9,432.25
2010-08-01,04V,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,1.56
2010-08-01,04V,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,5,442.02
2010-08-01,04V,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,2,58.32
2010-08-01,04V,Fondaparinux Sod_Inj 12.5mg/ml 0.6ml Pfs,0208010ABAAACAC,1,321.72
2010-08-01,04V,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,12,97.46999999999996
2010-08-01,04V,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,3,3.34
2010-08-01,04V,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,16.56
2010-08-01,04V,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,1,38.5
2010-08-01,04V,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,3,17.21
2010-08-01,04V,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,2,44.24
2010-08-01,04V,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,1,29.48
2010-08-01,04V,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,2,258.08
2010-08-01,04V,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,52,84.68
2010-09-01,04V,Amikacin_Inj 250mg/ml 2ml Vl,0501040C0AAAAAA,1,266.15
2010-09-01,04V,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,2,2.22
2010-09-01,04V,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,12,264.86
2010-09-01,04V,Cefuroxime Sod_Inj 750mg Vl,0501021J0AAABAB,1,21.56
2010-09-01,04V,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,4.96
2010-09-01,04V,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,3,352.36
2010-09-01,04V,Enoximone_Inj 5mg/ml 20ml Amp,0201020G0AAAAAA,1,362.72
2010-09-01,04V,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,1,29.16
2010-09-01,04V,Fluclox Sod_Inj 500mg Vl,0501012G0AAADAD,1,22.58
2010-09-01,04V,Fondaparinux Sod_Inj 12.5mg/ml 0.6ml Pfs,0208010ABAAACAC,3,321.79
2010-09-01,04V,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,11,79.25
2010-09-01,04V,Meropenem_Inj 500mg Vl (Dry),0501022A0AAAAAA,1,71.22
2010-09-01,04V,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,1,29.48
2010-09-01,04V,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,2,787.04
2010-09-01,04V,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,70,150.26
2010-10-01,04V,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,5,211.69
2010-10-01,04V,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,4,364.66
2010-10-01,04V,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,1,291.21
2010-10-01,04V,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,11,113.86
2010-10-01,04V,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,4,4.45
2010-10-01,04V,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,25.79
2010-10-01,04V,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,2,15.62
2010-10-01,04V,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,14.75
2010-10-01,04V,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,5,1354.5
2010-10-01,04V,Vancomycin HCl_I/V Inf 500mg Vl,0501070U0AAACAC,1,74.09
2010-10-01,04V,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,70,134.78999999999996
2010-11-01,04V,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,1,170.8
