month,pct,bnf_name,bnf_code,total_items,total_cost
2010-08-01,03E,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,1,8.85
2010-08-01,03E,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,173.07
2010-08-01,03E,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,2,44.23
2010-08-01,03E,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,5,4.55
2010-08-01,03E,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,6.44
2010-08-01,03E,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,1,57.73
2010-08-01,03E,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,3.92
2010-08-01,03E,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,2,14.78
2010-08-01,03E,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,7,6.37
2010-09-01,03E,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,3,4.92
2010-09-01,03E,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,2,2.73
2010-09-01,03E,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,2,12.88
2010-09-01,03E,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,2,15.62
2010-09-01,03E,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,8,7.28
2010-10-01,03E,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,1,8.81
2010-10-01,03E,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,3,438.76
2010-10-01,03E,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,3,2.73
2010-10-01,03E,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,6.44
2010-10-01,03E,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,15.55
2010-10-01,03E,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,2,8.86
2010-10-01,03E,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,4,993.31
2010-10-01,03E,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,6,6.37
2010-11-01,03E,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,92.76
2010-11-01,03E,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,1,3.71
2010-11-01,03E,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,4,38.27
2010-11-01,03E,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,3,19.33
2010-11-01,03E,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,3.93
2010-11-01,03E,Rapifen Intensive Care_Inj 5mg/1ml Amp,1501043A0BBADAD,1,106.76
2010-11-01,03E,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,3,3.64
2010-12-01,03E,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,173.2
2010-12-01,03E,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,2,1.82
2010-12-01,03E,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,3,42.81
2010-12-01,03E,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,4,118.0
2010-12-01,03E,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,9,13.68
2011-01-01,03E,Cefotaxime Sod_Inj 1g Vl,0501021D0AAABAB,1,5.58
2011-01-01,03E,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,4,3.64
2011-01-01,03E,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,4,16.53
2011-01-01,03E,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,4,101.76
2011-01-01,03E,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,4,9.12
2011-02-01,03E,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,173.33
2011-02-01,03E,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,5,4.55
2011-02-01,03E,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,20.69
2011-02-01,03E,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,2,132.76999999999998
2011-02-01,03E,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,4,5.47
2011-03-01,03E,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,92.84
2011-03-01,03E,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,3,2.73
2011-03-01,03E,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,4.55
2011-03-01,03E,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,2,28.08
2011-03-01,03E,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,2,1.82
2011-04-01,03E,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,2,265.88
2011-04-01,03E,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,2,1.82
2011-04-01,03E,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,3,14.71
2011-04-01,03E,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,2,15.62
2011-04-01,03E,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,3,176.84
2011-04-01,03E,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,4,1677.9
2011-04-01,03E,Toradol_Inj 30mg/ml 1ml Amp,1501042E0BBAAAA,1,1.02
2011-04-01,03E,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,1,2.84
2011-04-01,03E,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,4,3.64
