month,pct,bnf_name,bnf_code,total_items,total_cost
2010-08-01,10K,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,3,24.31
2010-08-01,10K,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,3,2.73
2010-08-01,10K,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,2,15.62
2010-08-01,10K,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,19,28.220000000000002
2010-09-01,10K,Alprostadil_S/Pack Inj 20mcg Cart,0704050B0AABLBL,2,90.46000000000001
2010-09-01,10K,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,3.31
2010-09-01,10K,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,1,368.11
2010-09-01,10K,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,2,16.21
2010-09-01,10K,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,2,23.39
2010-09-01,10K,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,14,15.47
2010-10-01,10K,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,1,8.1
2010-10-01,10K,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,4,5.46
2010-10-01,10K,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,1,57.72
2010-10-01,10K,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,5,35.16
2010-10-01,10K,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,1,54.95
2010-10-01,10K,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,11,10.01
2010-11-01,10K,Atenolol_Inj 500mcg/ml 10ml Amp,0204000E0AAADAD,1,49.36
2010-11-01,10K,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,1,76.03
2010-11-01,10K,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,3,24.31
2010-11-01,10K,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,5,4.55
2010-11-01,10K,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,4,23.48
2010-11-01,10K,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,14.76
2010-11-01,10K,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,1,29.49
2010-11-01,10K,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,14,23.67
2010-12-01,10K,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,1,23.05
2010-12-01,10K,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,2,308.84
2010-12-01,10K,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,2,152.12
2010-12-01,10K,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,5,40.54
2010-12-01,10K,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,10,60.17999999999999
2010-12-01,10K,Methotrexate_Inj 2.5mg/ml 2ml Vl,0801030P0AAAIAI,1,13.29
2010-12-01,10K,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,7.81
2010-12-01,10K,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,3,6.41
2011-01-01,10K,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,3,24.32
2011-01-01,10K,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,13,159.47
