month,pct,bnf_name,bnf_code,total_items,total_cost
2010-08-01,15M,Cefuroxime Sod_Inj 750mg Vl,0501021J0AAABAB,1,2.32
2010-08-01,15M,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,5,15.66
2010-08-01,15M,Co-Amoxiclav_Inj 1g/200mg Vl,0501013K0AAAFAF,5,236.06
2010-08-01,15M,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,11,1248.69
2010-08-01,15M,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,1,145.65
2010-08-01,15M,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,2,3.8600000000000003
2010-08-01,15M,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,1,7.93
2010-08-01,15M,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,16,66.49
2010-08-01,15M,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,7,11.12
2010-08-01,15M,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,1,192.35
2010-08-01,15M,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,13,89.53000000000002
2010-08-01,15M,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,22.08
2010-08-01,15M,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,1,109.86
2010-08-01,15M,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,139,209.45999999999998
2010-09-01,15M,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,1,7.09
2010-09-01,15M,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,2,19.03
2010-09-01,15M,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,2,9.870000000000001
2010-09-01,15M,Co-Amoxiclav_Inj 1g/200mg Vl,0501013K0AAAFAF,3,86.30000000000001
2010-09-01,15M,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,16,1792.73
2010-09-01,15M,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,1,76.0
2010-09-01,15M,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,1,32.31
2010-09-01,15M,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,31,167.6
2010-09-01,15M,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,5,25.62
2010-09-01,15M,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,5,31.27
2010-09-01,15M,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,3,35.44
2010-09-01,15M,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,1,64.54
2010-09-01,15M,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,1,109.86
2010-09-01,15M,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,159,347.0100000000001
2010-10-01,15M,Amoxicillin Sod_Inj 1g Vl,0501013C0AAAEAE,1,21.21
2010-10-01,15M,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,4,14.79
2010-10-01,15M,Co-Amoxiclav_Inj 1g/200mg Vl,0501013K0AAAFAF,2,47.94
2010-10-01,15M,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,10,1161.91
2010-10-01,15M,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,2,151.98
2010-10-01,15M,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,1,32.31
2010-10-01,15M,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,1,11.86
2010-10-01,15M,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,27,94.71
2010-10-01,15M,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,5,5.59
2010-10-01,15M,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,41.31
2010-10-01,15M,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,11,54.02
2010-10-01,15M,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,17.7
2010-10-01,15M,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,7,306.4
2010-10-01,15M,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,4,825.63
2010-10-01,15M,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,1,109.84
2010-10-01,15M,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,171,344.26
2010-11-01,15M,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,1,7.09
2010-11-01,15M,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,3,12.559999999999999
2010-11-01,15M,Co-Amoxiclav_Inj 1g/200mg Vl,0501013K0AAAFAF,3,143.81
2010-11-01,15M,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,13,1616.9799999999998
2010-11-01,15M,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,2,96.93
2010-11-01,15M,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,3,25.75
2010-11-01,15M,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,32,105.67999999999999
2010-11-01,15M,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,2,12.26
2010-11-01,15M,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,9,49.17
2010-11-01,15M,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,7.4
2010-11-01,15M,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,10,418.59000000000003
2010-11-01,15M,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,8,2116.66
2010-11-01,15M,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,147,246.02999999999997
2010-12-01,15M,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,2,21.83
2010-12-01,15M,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,12,1484.6899999999998
2010-12-01,15M,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,2,11.469999999999999
2010-12-01,15M,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,1,48.49
2010-12-01,15M,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,20,43.749999999999986
2010-12-01,15M,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,5,25.64
2010-12-01,15M,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,64.46
2010-12-01,15M,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,10,40.89
2010-12-01,15M,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,2,29.54
2010-12-01,15M,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,1,11.82
2010-12-01,15M,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,3,274.89
2010-12-01,15M,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,103,218.84999999999994
2011-01-01,15M,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,1,109.39
2011-01-01,15M,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,3.58
2011-01-01,15M,Co-Amoxiclav_Inj 1g/200mg Vl,0501013K0AAAFAF,6,241.97
2011-01-01,15M,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,8,1190.31
2011-01-01,15M,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,1,76.03
2011-01-01,15M,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,1,48.47
2011-01-01,15M,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,1,9.9
2011-01-01,15M,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,17,56.52
2011-01-01,15M,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,2,12.26
2011-01-01,15M,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,13,54.940000000000005
2011-01-01,15M,Nutricia_preOp Liq,090402000BBQFA0,1,19.88
2011-01-01,15M,OncoTICE_Blad Instillation 12.5mg Vl,0802040X0BBAAAA,1,65.95
2011-01-01,15M,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,2,22.12
2011-01-01,15M,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,134,590.5300000000001
2011-02-01,15M,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,3,19.740000000000002
2011-02-01,15M,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,13,1786.0299999999997
2011-02-01,15M,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,2,97.05
2011-02-01,15M,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,45,75.67999999999996
2011-02-01,15M,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,14,75.71000000000001
2011-02-01,15M,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,14.78
2011-02-01,15M,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,1,110.03
2011-02-01,15M,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,128,616.6999999999999
2011-03-01,15M,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,1,98.07
2011-03-01,15M,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,3,5.37
2011-03-01,15M,Clindamycin Phos_Inj 150mg/ml 4ml Amp,0501060E0AAABAB,1,84.82
2011-03-01,15M,Co-Amoxiclav_Inj 1g/200mg Vl,0501013K0AAAFAF,2,57.620000000000005
2011-03-01,15M,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,7,1089.53
2011-03-01,15M,Etanercept_Inj 25mg/0.5ml Pfs,1001030D0AAADAD,1,82.4
2011-03-01,15M,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,1,76.12
2011-03-01,15M,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,2,97.05
2011-03-01,15M,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,45,46.470000000000006
2011-03-01,15M,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,4,34.599999999999994
2011-03-01,15M,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,41.38
2011-03-01,15M,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,20,76.78999999999999
2011-03-01,15M,Tolvaptan_Tab 15mg,0605020Y0AAAAAA,1,1927.06
2011-03-01,15M,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,1,45.3
2011-03-01,15M,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,113,393.14
2011-04-01,15M,B.C.G._Blad Instillation 12.5mg Vl,0802040X0AAAAAA,1,65.95
2011-04-01,15M,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,1,228.53
2011-04-01,15M,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,5,16.16
2011-04-01,15M,Co-Amoxiclav_Inj 1g/200mg Vl,0501013K0AAAFAF,3,64.77
2011-04-01,15M,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,8,1351.1100000000001
2011-04-01,15M,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,1,48.47
2011-04-01,15M,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,24,73.8
2011-04-01,15M,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,4,44.59
2011-04-01,15M,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,10,66.47
2011-04-01,15M,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,1,37.13
2011-04-01,15M,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,1,22.65
2011-04-01,15M,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,3,329.71
2011-04-01,15M,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,126,757.32
2011-05-01,15M,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,1,1.15
2011-05-01,15M,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,2,10.780000000000001
2011-05-01,15M,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,12,1263.42
2011-05-01,15M,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,1,76.14
2011-05-01,15M,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,1,48.54
2011-05-01,15M,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,38,391.54
2011-05-01,15M,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,7,17.87
2011-05-01,15M,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,64.56
2011-05-01,15M,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,4,27.39
2011-05-01,15M,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,1,220.07
2011-05-01,15M,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,119,1533.2400000000002
2011-06-01,15M,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,1,185.39
2011-06-01,15M,Cefuroxime Sod_Inj 750mg Vl,0501021J0AAABAB,1,17.31
2011-06-01,15M,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,5,8.94
2011-06-01,15M,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,10,1587.8
2011-06-01,15M,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,1,116.68
2011-06-01,15M,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,1,1.3
2011-06-01,15M,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,2,97.03
2011-06-01,15M,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,34,53.77999999999999
2011-06-01,15M,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,4,14.5
2011-06-01,15M,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,14,63.96
2011-06-01,15M,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,6,63.57
2011-06-01,15M,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,2,73.78
2011-06-01,15M,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,2,129.24
2011-06-01,15M,Oxytocin_Inj 10u/ml 1ml Amp,0701010T0AAACAC,1,4.21
2011-06-01,15M,Piperacillin/Tazobactam_I/VInf 4g/0.5gVl,0501014S0AAABAB,1,83.89
2011-06-01,15M,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,1,55.03
2011-06-01,15M,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,161,1818.75
2011-06-01,15M,Zuclopenth Acet_Inj 50mg/ml 1ml Amp,040201010AAAAAA,1,20.01
2011-07-01,15M,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,1,1.11
2011-07-01,15M,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,8.99
2011-07-01,15M,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,7,850.89
2011-07-01,15M,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,2,82.46000000000001
2011-07-01,15M,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,2,97.01
2011-07-01,15M,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,21,74.79999999999998
2011-07-01,15M,Marcain_Heavy Inj 4ml Amp,1502010C0BBAHAK,1,1.11
2011-07-01,15M,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,8,79.21
2011-07-01,15M,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,7,34.35
2011-07-01,15M,Piperacillin/Tazobactam_I/VInf2g/0.25gVl,0501014S0AAAAAA,1,135.25
2011-07-01,15M,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,2,439.8
2011-07-01,15M,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,129,561.45
2011-08-01,15M,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,2,2.26
2011-08-01,15M,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,1,108.94
2011-08-01,15M,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,1,185.39
2011-08-01,15M,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,1,53.05
2011-08-01,15M,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,1.97
2011-08-01,15M,Co-Amoxiclav_Inj 500mg/100mg Vl,0501013K0AAAEAE,1,18.02
2011-08-01,15M,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,10,1538.0199999999998
2011-08-01,15M,Fondaparinux Sod_Inj 12.5mg/ml 0.6ml Pfs,0208010ABAAACAC,1,107.4
2011-08-01,15M,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,3,153.5
2011-08-01,15M,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,2,97.03
2011-08-01,15M,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,11,19.02
2011-08-01,15M,Marcain_Heavy Inj 4ml Amp,1502010C0BBAHAK,3,7.81
2011-08-01,15M,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,9,90.36999999999999
2011-08-01,15M,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,64.5
2011-08-01,15M,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,10,45.85
2011-08-01,15M,Phenylbutazone_Tab 100mg,1001010Q0AAABAB,1,82.44
2011-08-01,15M,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,2,439.88
2011-08-01,15M,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,84,199.52999999999997
2011-09-01,15M,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,4,8.59
2011-09-01,15M,Clindamycin Phos_Inj 150mg/ml 2ml Amp,0501060E0AAAAAA,1,28.6
2011-09-01,15M,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,8,922.2700000000002
2011-09-01,15M,Fondaparinux Sod_Inj 12.5mg/ml 0.6ml Pfs,0208010ABAAACAC,4,268.56
2011-09-01,15M,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,1,48.52
2011-09-01,15M,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,13,52.25
2011-09-01,15M,Marcain_Heavy Inj 4ml Amp,1502010C0BBAHAK,6,6.69
2011-09-01,15M,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,7,58.010000000000005
2011-09-01,15M,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,16,85.85
2011-09-01,15M,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,14.77
2011-09-01,15M,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,175,2922.0300000000007
2011-10-01,15M,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,2,12.92
2011-10-01,15M,Co-Amoxiclav_Inj 1g/200mg Vl,0501013K0AAAFAF,1,11.75
2011-10-01,15M,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,11,1701.65
2011-10-01,15M,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,2,90.85
2011-10-01,15M,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,2,97.01
2011-10-01,15M,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,19,45.19
2011-10-01,15M,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,1,22.31
