month,pct,bnf_name,bnf_code,total_items,total_cost
2010-08-01,03Q,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,1.56
2010-08-01,03Q,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,185.43
2010-08-01,03Q,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp,1502010V0AAAAAA,10,12.96
2010-08-01,03Q,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,33,30.95
2010-08-01,03Q,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,3,3.34
2010-08-01,03Q,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,8,57.97
2010-08-01,03Q,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,1,153.89
2010-08-01,03Q,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,3.92
2010-08-01,03Q,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,6,73.81
2010-08-01,03Q,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,9,516.34
2010-08-01,03Q,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,24,21.84
2010-09-01,03Q,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,1,11.53
2010-09-01,03Q,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,3,278.2
2010-09-01,03Q,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp,1502010V0AAAAAA,11,14.27
2010-09-01,03Q,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,38,51.89999999999999
2010-09-01,03Q,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,7,7.800000000000001
2010-09-01,03Q,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,5,57.97
2010-09-01,03Q,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,1,153.89
2010-09-01,03Q,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,7.04
2010-09-01,03Q,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,4,36.93
2010-09-01,03Q,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,2,193.58
2010-09-01,03Q,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,22,20.02
2010-10-01,03Q,Alprostadil_S/Pack Inj 20mcg Cart,0704050B0AABLBL,1,90.31
2010-10-01,03Q,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,3,370.81
2010-10-01,03Q,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp,1502010V0AAAAAA,7,9.08
2010-10-01,03Q,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,25,93.79999999999998
2010-10-01,03Q,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,1,1.11
2010-10-01,03Q,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,6,38.64
2010-10-01,03Q,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,1.55
2010-10-01,03Q,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,14.75
2010-10-01,03Q,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,1,29.47
2010-10-01,03Q,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,26,23.66
2010-11-01,03Q,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,1.79
2010-11-01,03Q,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,2,278.25
2010-11-01,03Q,Efavirenz_Tab 600mg,0503010D0AAADAD,1,184.37
2010-11-01,03Q,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp,1502010V0AAAAAA,5,6.5
2010-11-01,03Q,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,21,71.07
2010-11-01,03Q,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,5,5.5600000000000005
2010-11-01,03Q,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,11,70.88
2010-11-01,03Q,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,2,7.82
2010-11-01,03Q,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,7.4
2010-11-01,03Q,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,16,14.559999999999999
2010-12-01,03Q,Alprostadil_S/Pack Inj 20mcg Cart,0704050B0AABLBL,1,90.39
2010-12-01,03Q,Emtricitabine/Tenofovir_Tab 200mg/245mg,0503010AAAAAAAA,1,385.42
2010-12-01,03Q,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp,1502010V0AAAAAA,6,7.8
2010-12-01,03Q,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,13,63.79
2010-12-01,03Q,Methotrexate_Inj 25mg/ml 20ml Vl,0801030P0AAAKAK,1,35.3
2010-12-01,03Q,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,7,65.34
2010-12-01,03Q,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,1,154.0
2010-12-01,03Q,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,2,40.5
2010-12-01,03Q,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,3,73.77
2010-12-01,03Q,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,5,118.03
2010-12-01,03Q,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,5,4.5600000000000005
2011-01-01,03Q,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,2,278.26
2011-01-01,03Q,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp,1502010V0AAAAAA,7,9.09
2011-01-01,03Q,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,12,98.42999999999999
2011-01-01,03Q,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,6,52.879999999999995
2011-01-01,03Q,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,4.67
2011-01-01,03Q,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,2,36.85
2011-01-01,03Q,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,1,29.49
2011-01-01,03Q,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,1,129.09
2011-01-01,03Q,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,10,9.11
2011-02-01,03Q,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,185.71
2011-02-01,03Q,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp,1502010V0AAAAAA,7,9.1
2011-02-01,03Q,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,17,51.1
2011-02-01,03Q,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,1,1.12
2011-02-01,03Q,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,7,45.519999999999996
2011-02-01,03Q,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,3,14.24
2011-02-01,03Q,Nutricia_preOp Liq,090402000BBQFA0,1,19.9
2011-02-01,03Q,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,3,22.22
2011-02-01,03Q,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,2,41.35
2011-02-01,03Q,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,35,31.91
2011-02-01,03Q,Zoledronic Acid_I/V Inf 800mcg/ml 5ml Vl,0606020V0AAABAB,1,168.92
2011-03-01,03Q,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,2,10.780000000000001
2011-03-01,03Q,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,3,232.19
2011-03-01,03Q,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp,1502010V0AAAAAA,9,11.7
2011-03-01,03Q,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,20,19.13
2011-03-01,03Q,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,1,1.12
2011-03-01,03Q,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,7,45.510000000000005
2011-03-01,03Q,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,3,59.08
2011-03-01,03Q,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,3,103.30999999999999
2011-03-01,03Q,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,11,44.699999999999996
2011-04-01,03Q,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,2,278.27
2011-04-01,03Q,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp,1502010V0AAAAAA,6,7.79
