month,pct,bnf_name,bnf_code,total_items,total_cost
2010-08-01,08T,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,1,15.16
2010-08-01,08T,Cefotaxime Sod_Inj 500mg Vl,0501021D0AAAAAA,2,33.3
2010-08-01,08T,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,7.84
2010-08-01,08T,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,2,148.38
2010-08-01,08T,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,2,242.17
2010-08-01,08T,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,2,16.88
2010-08-01,08T,Nutricia_preOp Liq,090402000BBQFA0,1,79.39
2010-08-01,08T,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,2,29.52
2010-09-01,08T,Cefotaxime Sod_Inj 500mg Vl,0501021D0AAAAAA,1,27.73
2010-09-01,08T,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,2,41.06
2010-09-01,08T,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,3,194.76
2010-09-01,08T,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,1,184.07
2010-09-01,08T,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,2,242.17
2010-09-01,08T,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,1,9.9
2010-09-01,08T,Meropenem_Inj 1g Vl (Dry),0501022A0AAABAB,1,221.49
2010-09-01,08T,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,15.58
2010-09-01,08T,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,2,117.85
2010-10-01,08T,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,5,380.15
2010-10-01,08T,Fluclox Sod_Inj 1g Vl,0501012G0AAAEAE,1,90.19
2010-10-01,08T,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,3.92
2010-10-01,08T,Nutricia_preOp Liq,090402000BBQFA0,1,1.45
2010-10-01,08T,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,14.75
2010-11-01,08T,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,4,287.58
2010-11-01,08T,Fluclox Sod_Inj 250mg Vl,0501012G0AAACAC,1,22.58
2010-11-01,08T,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,7.81
2010-11-01,08T,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,14.76
2010-12-01,08T,Cefuroxime Sod_Inj 250mg Vl,0501021J0AAAAAA,1,7.82
2010-12-01,08T,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,2,163.95
2010-12-01,08T,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,1,63.39
2010-12-01,08T,Nutricia_preOp Liq,090402000BBQFA0,1,14.21
2010-12-01,08T,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,14.77
2011-01-01,08T,Cefuroxime Sod_Inj 250mg Vl,0501021J0AAAAAA,1,8.69
2011-01-01,08T,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,17.93
2011-01-01,08T,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,2,63.4
2011-01-01,08T,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,7.81
2011-01-01,08T,Nutricia_preOp Liq,090402000BBQFA0,1,17.04
