month,pct,bnf_name,bnf_code,total_items,total_cost
2010-08-01,00R,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,1,8.57
2010-08-01,00R,Bupivac HCl/Glucose_Inj 5mg/80mg/ml 4ml,1502010C0AAAKAK,2,2.23
2010-08-01,00R,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,9,766.59
2010-08-01,00R,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,4,7.28
2010-08-01,00R,Marcain_Heavy Inj 4ml Amp,1502010C0BBAHAK,3,10.04
2010-08-01,00R,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,9,10.02
2010-08-01,00R,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,9.06
2010-08-01,00R,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,10,272.7
2010-08-01,00R,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,5,4.55
2010-09-01,00R,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,10,791.35
2010-09-01,00R,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,4,14.57
2010-09-01,00R,Marcain_Heavy Inj 4ml Amp,1502010C0BBAHAK,1,4.46
2010-09-01,00R,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,2,12.29
2010-09-01,00R,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,4,43.67
2010-09-01,00R,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,4,176.81
2010-09-01,00R,Vancomycin HCl_I/V Inf 500mg Vl,0501070U0AAACAC,1,7.85
2010-09-01,00R,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,8,7.28
2010-10-01,00R,Bupivac HCl/Glucose_Inj 5mg/80mg/ml 4ml,1502010C0AAAKAK,6,6.68
2010-10-01,00R,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,9,775.71
2010-10-01,00R,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,2,9.11
2010-10-01,00R,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,5,8.9
2010-10-01,00R,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,7,138.59
2010-10-01,00R,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,1,29.47
2010-10-01,00R,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,7,1032.1
2010-10-01,00R,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,6,5.46
2010-11-01,00R,Bupivac HCl/Glucose_Inj 5mg/80mg/ml 4ml,1502010C0AAAKAK,9,11.14
2010-11-01,00R,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,1,11.18
