month,pct,bnf_name,bnf_code,total_items,total_cost
2010-08-01,01J,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,2,358.5
2010-08-01,01J,Etanercept_Inj 25mg/0.5ml Pfs,1001030D0AAADAD,1,329.0
2010-08-01,01J,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,4,59.04
2010-08-01,01J,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,3,220.95
2010-08-01,01J,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,1,18.59
2010-09-01,01J,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,3,358.53
2010-09-01,01J,Etanercept_Inj 25mg/0.5ml Pfs,1001030D0AAADAD,1,329.0
2010-09-01,01J,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,4,39.01
2010-09-01,01J,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,4,103.2
2010-09-01,01J,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,1,129.04
2010-09-01,01J,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,1,18.59
2010-10-01,01J,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,1,21.37
2010-10-01,01J,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,1,44.19
2010-10-01,01J,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,8.23
2010-10-01,01J,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,4,574.7499999999999
2010-10-01,01J,Etanercept_Inj 25mg/0.5ml Pfs,1001030D0AAADAD,1,328.93
2010-10-01,01J,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,2,15.61
2010-10-01,01J,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,4,132.61
2010-10-01,01J,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,1,37.1
2010-11-01,01J,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,8,629.11
2010-11-01,01J,Etanercept_Inj 25mg/0.5ml Pfs,1001030D0AAADAD,1,329.1
2010-11-01,01J,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,4,31.24
2010-11-01,01J,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,9,162.3
2010-11-01,01J,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,3,132.64
2010-11-01,01J,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,2,258.16
2010-12-01,01J,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,4,553.65
2010-12-01,01J,Etanercept_Inj 25mg/0.5ml Pfs,1001030D0AAADAD,2,658.5
2010-12-01,01J,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,29.5
2010-12-01,01J,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,1,29.5
2010-12-01,01J,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,1,37.14
2010-12-01,01J,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,1,55.0
2011-01-01,01J,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,2,346.26
2011-01-01,01J,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,11,140.27
2011-01-01,01J,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,2,44.25
