month,pct,bnf_name,bnf_code,total_items,total_cost
2010-08-01,02X,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,1,149.41
2010-08-01,02X,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,8,803.6400000000001
2010-08-01,02X,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,63,61.94
2010-08-01,02X,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,51.56
2010-08-01,02X,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,4,35.12
2010-08-01,02X,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,42,401.73999999999995
2010-09-01,02X,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,1,46.04
2010-09-01,02X,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,1502010C0AAADAD,2,31.65
2010-09-01,02X,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,6,537.84
2010-09-01,02X,Fluclox Sod_Inj 500mg Vl,0501012G0AAADAD,1,36.1
2010-09-01,02X,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,98,214.97999999999996
2010-09-01,02X,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,5,20.970000000000002
2010-09-01,02X,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,3,51.629999999999995
2010-09-01,02X,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,2,20.68
2010-09-01,02X,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,3,322.62
2010-09-01,02X,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,36,293.33
2010-10-01,02X,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,6,614.96
2010-10-01,02X,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,62,189.46
2010-10-01,02X,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,2,12.290000000000001
2010-10-01,02X,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,51.55
2010-10-01,02X,Nutricia_preOp Liq,090402000BBQFA0,1,34.04
2010-10-01,02X,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,2,36.86
2010-10-01,02X,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,25,76.49
2010-11-01,02X,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,4,364.85
2010-11-01,02X,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,53,66.52
2010-11-01,02X,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,3,24.68
2010-11-01,02X,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,3,44.28
2010-11-01,02X,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,28,354.4800000000001
2010-12-01,02X,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,3.58
2010-12-01,02X,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,11,1067.1899999999998
2010-12-01,02X,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,1,40.41
2010-12-01,02X,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,46,97.53999999999999
2010-12-01,02X,Marcain_Plain Inj 0.5% 10ml Polyamp,1502010C0BBAJAD,1,1.11
2010-12-01,02X,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,2,11.74
2010-12-01,02X,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,5,73.84
2010-12-01,02X,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,1,258.25
2010-12-01,02X,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,34,274.42
2011-01-01,02X,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,1,10.63
2011-01-01,02X,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,4,364.86
2011-01-01,02X,Etanercept_Inj 50mg/1ml Pfs,1001030D0AAACAC,1,658.19
2011-01-01,02X,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,1,113.05
2011-01-01,02X,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,68,74.72
2011-01-01,02X,OncoTICE_Blad Instillation 12.5mg Vl,0802040X0BBAAAA,1,65.95
2011-01-01,02X,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,3,44.28
2011-01-01,02X,Xylocaine + Adren_Inj 1% 20ml Vl,1502010J0BBAXAY,28,306.19
2011-02-01,02X,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,268.76
2011-02-01,02X,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,6,544.84
2011-02-01,02X,Etanercept_Inj 50mg/1ml Pfs,1001030D0AAACAC,1,658.96
2011-02-01,02X,Lido HCl/Adren (Base)_Inj 1% 20ml Vl,1502010J0AAAYAY,40,39.22
